open,high,low,close
1110.700000,1125.760000,1110.700000,1123.750000
1123.750000,1125.500000,1113.250000,1122.320000
1122.320000,1122.720000,1109.690000,1109.780000
1109.780000,1109.780000,1089.540000,1095.400000
1095.400000,1101.520000,1091.570000,1093.950000
1093.950000,1098.320000,1087.160000,1091.330000
1091.330000,1110.380000,1091.330000,1109.190000
1109.190000,1115.270000,1106.130000,1108.060000
1108.060000,1124.370000,1108.060000,1122.470000
1122.470000,1127.600000,1119.660000,1127.000000
1127.000000,1130.830000,1121.460000,1126.210000
1126.210000,1135.670000,1126.200000,1132.170000
1132.170000,1144.810000,1132.170000,1141.810000
1141.810000,1150.570000,1141.640000,1150.570000
1150.570000,1150.570000,1143.300000,1148.160000
1148.160000,1148.160000,1138.410000,1140.530000
1140.530000,1148.970000,1134.520000,1139.320000
1139.320000,1147.290000,1139.320000,1145.200000
1145.200000,1147.780000,1127.700000,1129.440000
1129.440000,1132.520000,1122.150000,1128.170000
1128.170000,1134.080000,1120.750000,1128.840000
1128.840000,1136.800000,1126.900000,1134.610000
1134.560000,1136.180000,1129.840000,1135.820000
1135.820000,1139.260000,1118.090000,1118.150000
1118.150000,1125.720000,1116.030000,1124.090000
1124.090000,1142.770000,1121.950000,1139.930000
1139.930000,1141.920000,1134.810000,1140.600000
1140.600000,1145.080000,1132.910000,1135.530000
1135.530000,1146.560000,1135.530000,1138.110000
1138.110000,1138.110000,1121.700000,1122.410000
1122.410000,1128.800000,1108.040000,1113.890000
1113.890000,1119.260000,1107.230000,1107.300000
1107.300000,1118.720000,1107.300000,1117.490000
1117.490000,1127.740000,1112.890000,1119.550000
1119.550000,1125.070000,1117.900000,1121.530000
1121.530000,1121.530000,1106.300000,1113.990000
1113.990000,1117.300000,1098.630000,1098.700000
1098.700000,1098.700000,1079.630000,1087.120000
1087.120000,1095.690000,1087.120000,1095.450000
1095.450000,1097.550000,1076.320000,1097.280000
1097.280000,1102.770000,1091.760000,1096.440000
1096.440000,1102.100000,1088.240000,1095.700000
1095.700000,1095.700000,1079.360000,1084.100000
1084.100000,1094.100000,1084.100000,1091.490000
1091.490000,1105.930000,1088.490000,1088.680000
1088.680000,1092.620000,1085.430000,1089.190000
1089.190000,1099.640000,1089.190000,1093.560000
1093.560000,1101.280000,1091.770000,1095.410000
1095.410000,1113.800000,1090.740000,1113.050000
1113.050000,1116.710000,1109.910000,1114.940000
1114.940000,1123.950000,1114.860000,1121.280000
1121.280000,1122.690000,1118.100000,1120.680000
1120.680000,1122.700000,1113.320000,1121.200000
1121.200000,1128.100000,1118.640000,1124.990000
1124.990000,1125.310000,1116.570000,1116.640000
1116.640000,1129.170000,1116.640000,1122.500000
1122.500000,1140.540000,1122.500000,1140.420000
1140.420000,1142.180000,1135.450000,1142.180000
1142.180000,1142.180000,1131.170000,1131.330000
1131.330000,1136.470000,1131.330000,1136.470000
1136.470000,1136.470000,1122.160000,1125.290000
1125.290000,1137.360000,1125.290000,1132.010000
1132.010000,1135.280000,1130.550000,1133.560000
1133.560000,1133.560000,1126.890000,1132.050000
1132.050000,1138.960000,1129.830000,1135.020000
1135.020000,1138.050000,1129.640000,1130.300000
1130.300000,1135.050000,1124.370000,1134.410000
1134.410000,1145.150000,1131.730000,1144.060000
1144.060000,1146.340000,1139.940000,1140.650000
1140.650000,1145.970000,1134.240000,1134.430000
1134.430000,1142.600000,1131.720000,1133.350000
1133.350000,1138.260000,1131.810000,1136.200000
1136.200000,1144.200000,1133.620000,1140.840000
1140.840000,1140.840000,1123.060000,1128.940000
1128.940000,1129.150000,1123.260000,1125.380000
1125.380000,1125.380000,1113.210000,1116.210000
1116.210000,1122.370000,1114.920000,1118.330000
1118.330000,1119.120000,1108.720000,1109.110000
1109.110000,1115.570000,1109.110000,1112.810000
1112.810000,1116.110000,1106.710000,1114.350000
1114.350000,1116.300000,1112.990000,1115.140000
1115.140000,1119.600000,1107.830000,1111.470000
1111.470000,1114.630000,1106.670000,1106.690000
1106.690000,1112.170000,1101.070000,1101.390000
1101.390000,1105.520000,1096.550000,1100.900000
1100.900000,1108.880000,1099.100000,1108.670000
1108.670000,1116.270000,1093.880000,1093.880000
1093.880000,1099.660000,1084.160000,1096.840000
1096.840000,1096.840000,1083.560000,1086.200000
1086.200000,1089.820000,1078.780000,1084.070000
1084.070000,1096.650000,1084.070000,1094.830000
1094.830000,1098.840000,1082.170000,1095.420000
1095.420000,1103.510000,1095.420000,1100.430000
1100.430000,1103.730000,1096.960000,1101.720000
1101.720000,1108.600000,1097.340000,1106.620000
1106.620000,1106.620000,1099.260000,1099.690000
1099.690000,1102.450000,1092.400000,1098.630000
1098.630000,1098.790000,1079.980000,1080.700000
1080.700000,1080.700000,1062.230000,1063.970000
1063.970000,1069.460000,1063.970000,1065.220000
1065.220000,1079.040000,1065.220000,1079.040000
1079.040000,1079.040000,1065.920000,1075.790000
1075.790000,1075.790000,1062.820000,1063.230000
1063.230000,1067.580000,1060.720000,1064.800000
1064.800000,1080.660000,1064.800000,1079.340000
1079.340000,1086.780000,1079.340000,1081.710000
1081.710000,1095.170000,1078.930000,1095.170000
1095.170000,1095.170000,1086.280000,1091.230000
1091.230000,1100.260000,1089.570000,1098.350000
1098.350000,1101.400000,1094.730000,1095.680000
1095.680000,1100.940000,1092.820000,1096.190000
1096.190000,1106.290000,1093.240000,1104.960000
1104.960000,1106.780000,1102.460000,1105.090000
1105.090000,1109.680000,1104.620000,1107.770000
1107.770000,1107.770000,1099.150000,1099.150000
1099.150000,1104.240000,1094.720000,1104.240000
1104.240000,1109.240000,1099.180000,1105.910000
1105.910000,1119.110000,1105.600000,1118.310000
1118.310000,1120.800000,1113.570000,1113.630000
1113.630000,1124.080000,1113.630000,1121.300000
1121.300000,1123.050000,1116.270000,1116.270000
1116.270000,1121.300000,1113.620000,1118.380000
1118.380000,1125.260000,1114.390000,1123.920000
1123.920000,1129.780000,1123.350000,1125.820000
1125.820000,1129.460000,1124.720000,1128.330000
1128.330000,1128.330000,1119.820000,1120.370000
1120.370000,1126.060000,1120.370000,1123.500000
1123.500000,1130.140000,1123.500000,1128.550000
1128.550000,1128.550000,1120.340000,1122.200000
1122.200000,1131.540000,1122.200000,1129.300000
1129.300000,1129.300000,1112.670000,1113.560000
1113.560000,1113.610000,1108.050000,1108.360000
1108.360000,1113.810000,1108.360000,1110.110000
1110.110000,1110.110000,1103.240000,1103.520000
1103.520000,1111.770000,1101.290000,1110.060000
1110.060000,1114.800000,1107.420000,1114.800000
1114.800000,1116.310000,1109.680000,1114.580000
1114.580000,1131.640000,1114.580000,1131.500000
1131.500000,1140.130000,1131.500000,1135.170000
1135.170000,1137.870000,1132.030000,1134.480000
1134.480000,1142.050000,1132.940000,1142.050000
1142.050000,1142.050000,1130.500000,1130.650000
1130.650000,1132.920000,1120.190000,1122.140000
1122.140000,1126.200000,1122.140000,1124.390000
1124.390000,1124.390000,1115.770000,1121.840000
1121.840000,1127.010000,1109.630000,1113.650000
1113.650000,1114.960000,1102.060000,1103.290000
1103.290000,1113.170000,1102.140000,1108.200000
1108.200000,1114.460000,1103.330000,1114.020000
1114.020000,1117.960000,1103.150000,1103.230000
1103.230000,1104.090000,1094.250000,1103.660000
1103.660000,1108.870000,1098.470000,1106.490000
1106.490000,1108.140000,1095.470000,1095.740000
1095.740000,1096.810000,1090.290000,1094.800000
1094.810000,1111.100000,1094.810000,1111.090000
1111.090000,1126.290000,1107.430000,1125.400000
1125.340000,1130.670000,1120.600000,1127.440000
1127.440000,1131.400000,1124.620000,1130.200000
1130.200000,1133.410000,1127.600000,1130.510000
1130.510000,1140.480000,1128.120000,1130.560000
1130.540000,1147.570000,1130.540000,1143.200000
1143.200000,1161.670000,1142.340000,1161.670000
1161.670000,1170.870000,1160.660000,1166.170000
1166.170000,1166.770000,1162.320000,1164.890000
1164.890000,1168.960000,1162.480000,1164.080000
1164.080000,1169.250000,1162.510000,1162.910000
1162.910000,1174.800000,1162.910000,1173.480000
1173.480000,1184.170000,1171.430000,1184.170000
1184.170000,1184.480000,1179.850000,1183.810000
1183.810000,1183.810000,1175.320000,1175.430000
1175.430000,1188.460000,1175.430000,1181.940000
1181.940000,1184.900000,1180.150000,1183.550000
1183.550000,1184.000000,1169.190000,1170.340000
1170.340000,1178.180000,1167.890000,1177.240000
1177.240000,1179.520000,1171.410000,1176.940000
1176.940000,1182.460000,1176.940000,1181.760000
1181.760000,1186.620000,1181.080000,1182.650000
1182.650000,1186.940000,1172.370000,1178.570000
1178.570000,1178.660000,1173.810000,1173.820000
1173.780000,1191.370000,1173.780000,1191.370000
1191.370000,1194.800000,1186.720000,1190.330000
1190.330000,1197.460000,1187.710000,1191.170000
1191.170000,1192.410000,1185.180000,1190.250000
1190.250000,1192.170000,1177.070000,1177.070000
1177.070000,1184.050000,1177.070000,1182.810000
1182.810000,1190.510000,1173.790000,1189.240000
1189.240000,1191.450000,1185.240000,1188.000000
1188.000000,1198.740000,1188.000000,1198.680000
1198.680000,1205.290000,1197.840000,1203.380000
1203.380000,1206.610000,1199.440000,1205.720000
1205.720000,1207.970000,1198.410000,1203.210000
1203.210000,1203.210000,1193.490000,1194.200000
1194.200000,1203.430000,1193.360000,1194.650000
1194.650000,1205.930000,1194.650000,1205.450000
1205.450000,1211.420000,1203.850000,1209.570000
1209.570000,1213.660000,1208.710000,1210.130000
1210.130000,1214.130000,1204.920000,1204.920000
1204.920000,1213.540000,1204.920000,1213.540000
1213.540000,1213.850000,1210.950000,1213.450000
1213.450000,1216.470000,1213.410000,1213.550000
1213.550000,1217.330000,1211.650000,1211.920000
1211.920000,1217.800000,1200.320000,1202.080000
1202.080000,1205.840000,1185.390000,1188.050000
1188.050000,1192.730000,1183.720000,1183.740000
1183.740000,1191.630000,1183.270000,1187.890000
1187.890000,1192.200000,1182.160000,1186.190000
1186.190000,1194.780000,1184.800000,1190.250000
1190.250000,1190.250000,1180.430000,1182.990000
1182.990000,1187.920000,1175.640000,1187.700000
1187.700000,1187.700000,1175.810000,1177.450000
1177.450000,1185.210000,1177.450000,1184.520000
1184.520000,1195.980000,1180.100000,1195.980000
1195.980000,1195.980000,1184.410000,1184.630000
1184.630000,1184.630000,1173.420000,1175.410000
1175.410000,1179.450000,1167.820000,1167.870000
1167.870000,1173.030000,1163.750000,1163.750000
1163.750000,1174.300000,1163.750000,1168.410000
1168.410000,1175.960000,1168.410000,1174.070000
1174.070000,1177.500000,1170.150000,1174.550000
1174.550000,1175.610000,1166.250000,1171.360000
1171.360000,1182.070000,1171.360000,1181.270000
1181.270000,1190.390000,1180.950000,1189.410000
1189.410000,1195.250000,1188.920000,1193.190000
1193.190000,1193.190000,1185.640000,1189.890000
1189.890000,1203.470000,1189.670000,1203.030000
1203.030000,1204.150000,1199.270000,1201.720000
1201.720000,1205.110000,1200.160000,1202.300000
1202.300000,1203.830000,1191.540000,1191.990000
1191.990000,1198.750000,1191.540000,1197.010000
1197.010000,1208.380000,1193.280000,1205.300000
1205.300000,1206.930000,1203.590000,1206.140000
1206.140000,1212.440000,1205.520000,1210.120000
1210.120000,1212.440000,1205.060000,1210.340000
1210.340000,1211.330000,1200.740000,1200.750000
1200.750000,1202.920000,1197.350000,1201.590000
1201.590000,1202.480000,1184.160000,1184.160000
1184.160000,1193.520000,1184.160000,1190.800000
1190.800000,1200.420000,1187.800000,1200.200000
1200.200000,1212.150000,1199.610000,1211.370000
1211.370000,1211.370000,1198.130000,1203.600000
1203.600000,1212.250000,1203.600000,1210.410000
1210.410000,1215.790000,1204.220000,1210.080000
1210.080000,1215.720000,1204.450000,1210.470000
1210.470000,1224.760000,1210.470000,1222.120000
1222.120000,1229.110000,1222.120000,1225.310000
1225.310000,1225.690000,1218.570000,1219.430000
1219.430000,1219.430000,1206.660000,1207.010000
1207.010000,1211.230000,1201.410000,1209.250000
1209.250000,1213.040000,1198.150000,1200.080000
1200.080000,1206.830000,1199.510000,1206.830000
1206.830000,1210.540000,1197.750000,1197.750000
1197.750000,1197.750000,1185.610000,1188.070000
1188.070000,1193.280000,1186.340000,1190.210000
1190.210000,1191.980000,1182.780000,1189.650000
1189.650000,1189.650000,1178.820000,1183.780000
1183.780000,1189.590000,1171.630000,1171.710000
1171.710000,1176.260000,1168.700000,1172.530000
1172.530000,1180.110000,1171.420000,1171.420000
1171.420000,1179.910000,1171.420000,1174.280000
1174.280000,1179.390000,1163.690000,1165.360000
1165.360000,1181.540000,1165.360000,1181.410000
1181.410000,1184.530000,1179.490000,1180.590000
1180.590000,1189.800000,1169.910000,1172.920000
1172.790000,1178.610000,1167.720000,1176.120000
1176.120000,1183.560000,1176.120000,1181.390000
1181.390000,1189.340000,1181.390000,1184.070000
1184.070000,1191.880000,1183.810000,1191.140000
1191.140000,1191.750000,1181.130000,1181.200000
1181.200000,1184.070000,1178.690000,1181.210000
1181.210000,1190.170000,1170.850000,1187.760000
1187.760000,1187.760000,1171.400000,1173.790000
1173.790000,1174.670000,1161.700000,1162.050000
1162.050000,1162.050000,1141.920000,1142.620000
1142.620000,1148.920000,1139.800000,1145.980000
1145.980000,1154.670000,1145.980000,1152.780000
1152.780000,1155.500000,1136.150000,1137.500000
1137.500000,1159.950000,1137.500000,1159.950000
1159.950000,1159.950000,1142.950000,1152.120000
1152.120000,1164.050000,1152.120000,1162.100000
1162.100000,1164.800000,1151.830000,1151.830000
1151.740000,1159.870000,1144.420000,1156.380000
1156.380000,1156.380000,1143.220000,1143.220000
1143.220000,1156.970000,1139.190000,1156.850000
1156.850000,1162.870000,1154.710000,1162.160000
1162.160000,1166.890000,1156.710000,1161.170000
1161.170000,1176.010000,1161.170000,1175.650000
1175.650000,1178.620000,1166.770000,1172.630000
1172.630000,1177.750000,1170.500000,1171.350000
1171.350000,1178.870000,1169.380000,1178.840000
1178.840000,1178.840000,1162.980000,1166.220000
1166.220000,1171.770000,1157.710000,1171.110000
1171.110000,1173.370000,1157.760000,1159.360000
1159.360000,1163.750000,1146.180000,1154.050000
1154.050000,1165.750000,1153.640000,1165.690000
1165.690000,1174.350000,1159.860000,1173.800000
1173.800000,1187.900000,1173.800000,1185.560000
1185.560000,1191.090000,1184.490000,1191.080000
1191.080000,1191.220000,1185.190000,1189.280000
1189.280000,1197.440000,1188.760000,1193.860000
1193.860000,1195.290000,1189.870000,1194.070000
1194.070000,1194.070000,1185.960000,1190.010000
1190.010000,1198.950000,1190.010000,1197.620000
1197.620000,1199.560000,1195.280000,1198.780000
1198.780000,1198.780000,1191.500000,1191.500000
1191.500000,1205.640000,1191.030000,1202.220000
1202.270000,1204.670000,1198.420000,1204.290000
1204.290000,1205.090000,1194.550000,1196.020000
1196.020000,1198.780000,1192.750000,1197.510000
1197.510000,1208.850000,1197.260000,1197.260000
1197.260000,1201.970000,1193.330000,1194.670000
1194.670000,1201.860000,1191.090000,1200.930000
1200.930000,1202.790000,1192.640000,1198.110000
1198.110000,1206.030000,1194.510000,1200.820000
1200.820000,1207.530000,1200.180000,1203.910000
1203.910000,1208.080000,1198.660000,1206.580000
1206.550000,1212.100000,1205.470000,1210.960000
1210.930000,1219.550000,1210.930000,1216.960000
1216.960000,1219.100000,1210.650000,1216.100000
1216.100000,1217.130000,1211.860000,1213.610000
1213.610000,1219.590000,1211.690000,1213.880000
1213.880000,1216.450000,1200.720000,1200.730000
1200.730000,1200.900000,1191.450000,1191.570000
1191.570000,1194.330000,1188.300000,1190.690000
1190.690000,1202.540000,1190.690000,1201.570000
1201.570000,1204.070000,1198.700000,1199.850000
1199.850000,1203.270000,1190.510000,1191.330000
1191.330000,1197.890000,1191.330000,1194.440000
1194.440000,1206.340000,1192.490000,1204.990000
1204.990000,1206.110000,1194.780000,1194.940000
1194.940000,1198.460000,1183.550000,1197.870000
1197.870000,1212.730000,1197.200000,1211.860000
1211.860000,1220.030000,1211.860000,1219.440000
1219.440000,1225.540000,1216.600000,1222.210000
1222.210000,1224.460000,1219.640000,1223.290000
1223.290000,1233.160000,1223.290000,1226.500000
1226.500000,1229.530000,1223.500000,1227.920000
1227.920000,1227.920000,1221.130000,1221.130000
1221.130000,1230.340000,1221.130000,1229.350000
1229.350000,1236.560000,1222.910000,1235.200000
1235.200000,1235.830000,1224.700000,1227.040000
1227.040000,1234.190000,1226.150000,1233.680000
1233.680000,1238.360000,1228.150000,1229.030000
1229.030000,1234.420000,1229.030000,1231.160000
1231.160000,1237.640000,1230.150000,1236.790000
1236.790000,1245.150000,1235.810000,1243.720000
1243.720000,1245.040000,1234.180000,1234.180000
1234.180000,1239.100000,1233.800000,1235.350000
1235.350000,1244.690000,1235.350000,1244.120000
1244.120000,1245.860000,1240.570000,1245.040000
1245.040000,1245.040000,1235.150000,1235.860000
1235.860000,1235.860000,1225.620000,1226.420000
1226.420000,1232.280000,1222.670000,1223.130000
1223.130000,1234.110000,1223.130000,1231.380000
1231.380000,1242.690000,1226.580000,1229.130000
1229.130000,1237.810000,1228.330000,1237.810000
1237.810000,1237.810000,1225.870000,1230.390000
1230.400000,1236.240000,1226.200000,1233.870000
1233.870000,1233.870000,1219.050000,1219.340000
1219.340000,1225.630000,1218.070000,1220.240000
1220.240000,1222.640000,1215.930000,1219.020000
1219.020000,1225.080000,1219.020000,1219.710000
1219.710000,1228.960000,1216.470000,1221.730000
1221.730000,1223.040000,1214.440000,1217.590000
1217.570000,1224.150000,1209.370000,1209.590000
1209.590000,1213.730000,1209.570000,1212.370000
1212.400000,1212.400000,1204.230000,1205.100000
1205.100000,1214.280000,1201.530000,1212.280000
1212.280000,1212.280000,1201.070000,1208.410000
1208.410000,1220.360000,1204.400000,1220.330000
1220.330000,1227.290000,1216.180000,1221.590000
1221.590000,1224.450000,1217.750000,1218.020000
1218.020000,1233.610000,1218.020000,1233.390000
1233.390000,1237.060000,1230.930000,1236.360000
1236.360000,1236.360000,1229.510000,1231.670000
1231.670000,1243.130000,1231.670000,1241.480000
1241.480000,1242.600000,1239.150000,1240.560000
1240.570000,1240.570000,1231.200000,1231.200000
1231.200000,1234.740000,1226.160000,1227.160000
1227.160000,1231.880000,1224.850000,1227.730000
1228.420000,1237.950000,1228.420000,1237.910000
1237.910000,1237.910000,1227.650000,1231.020000
1231.020000,1236.490000,1220.070000,1221.340000
1221.340000,1221.520000,1209.890000,1210.200000
1210.200000,1216.640000,1205.350000,1214.620000
1214.620000,1218.830000,1209.800000,1215.290000
1215.290000,1222.560000,1211.840000,1215.630000
1215.630000,1220.170000,1211.110000,1215.660000
1215.660000,1220.980000,1212.720000,1216.890000
1216.890000,1228.700000,1211.540000,1227.680000
1227.680000,1229.570000,1225.220000,1228.810000
1228.810000,1233.340000,1225.150000,1226.700000
1226.700000,1229.880000,1214.020000,1214.470000
1214.470000,1214.470000,1196.250000,1196.390000
1196.390000,1202.140000,1181.920000,1191.490000
1191.490000,1199.710000,1191.460000,1195.900000
1195.900000,1196.520000,1186.120000,1187.330000
1187.330000,1193.100000,1183.160000,1184.870000
1184.870000,1190.020000,1173.650000,1177.680000
1177.680000,1179.560000,1168.200000,1176.840000
1176.840000,1187.130000,1175.440000,1186.570000
1186.570000,1191.210000,1184.480000,1190.100000
1190.100000,1190.100000,1178.130000,1178.140000
1178.140000,1195.760000,1170.550000,1195.760000
1195.760000,1197.300000,1173.300000,1177.800000
1177.800000,1186.460000,1174.920000,1179.590000
1179.590000,1199.390000,1179.590000,1199.380000
1199.380000,1201.300000,1189.290000,1196.540000
1196.540000,1204.010000,1191.380000,1191.380000
1191.380000,1192.650000,1178.890000,1178.900000
1178.900000,1198.410000,1178.900000,1198.410000
1198.410000,1211.430000,1198.410000,1207.010000
1207.010000,1207.340000,1201.660000,1202.760000
1202.760000,1215.170000,1201.070000,1214.760000
1214.760000,1224.700000,1214.760000,1219.940000
1219.940000,1222.520000,1214.450000,1220.140000
1220.140000,1224.180000,1217.290000,1222.810000
1222.810000,1222.810000,1216.080000,1218.590000
1218.590000,1226.590000,1216.530000,1220.650000
1220.650000,1232.410000,1215.050000,1230.960000
1230.960000,1235.700000,1230.720000,1234.720000
1234.720000,1237.200000,1231.780000,1233.760000
1233.760000,1237.940000,1226.410000,1229.010000
1229.010000,1232.240000,1227.180000,1231.210000
1231.210000,1242.960000,1231.210000,1242.800000
1242.800000,1249.580000,1240.710000,1248.270000
1248.270000,1255.890000,1246.900000,1254.850000
1254.850000,1261.900000,1251.400000,1261.230000
1261.230000,1270.640000,1259.510000,1265.610000
1265.610000,1268.780000,1265.540000,1268.250000
1268.250000,1268.440000,1257.170000,1257.460000
1257.460000,1266.180000,1257.460000,1257.480000
1257.480000,1260.930000,1249.390000,1249.480000
1249.480000,1266.170000,1249.480000,1264.670000
1264.670000,1266.850000,1261.420000,1265.080000
1265.080000,1265.080000,1258.120000,1262.090000
1262.090000,1272.890000,1262.090000,1263.700000
1263.700000,1264.850000,1253.020000,1257.370000
1257.370000,1263.360000,1250.910000,1255.840000
1255.840000,1263.080000,1254.240000,1259.370000
1259.370000,1263.860000,1255.520000,1260.430000
1260.430000,1272.110000,1258.560000,1267.430000
1267.430000,1275.800000,1267.070000,1272.740000
1272.740000,1275.170000,1267.740000,1270.940000
1270.940000,1275.240000,1267.320000,1267.320000
1267.320000,1270.510000,1259.280000,1259.920000
1259.920000,1263.860000,1257.210000,1259.620000
1259.620000,1269.370000,1259.620000,1262.790000
1262.790000,1268.190000,1262.500000,1268.120000
1268.120000,1269.760000,1265.920000,1268.660000
1268.660000,1271.830000,1256.540000,1256.540000
1256.540000,1261.100000,1256.540000,1258.170000
1258.170000,1260.610000,1254.180000,1254.420000
1254.420000,1254.420000,1246.590000,1248.290000
1248.290000,1270.220000,1245.740000,1268.800000
1268.800000,1275.370000,1267.740000,1273.460000
1273.460000,1276.910000,1270.300000,1273.480000
1273.480000,1286.090000,1273.480000,1285.450000
1285.450000,1290.780000,1284.820000,1290.150000
1290.150000,1290.150000,1283.760000,1289.690000
1289.720000,1294.900000,1288.120000,1294.180000
1294.180000,1294.180000,1285.040000,1286.060000
1286.060000,1288.960000,1282.780000,1287.610000
1287.610000,1287.610000,1278.610000,1282.930000
1282.930000,1282.930000,1272.080000,1277.930000
1277.930000,1287.790000,1277.930000,1285.040000
1285.040000,1285.040000,1260.920000,1261.490000
1261.490000,1268.190000,1261.490000,1263.820000
1263.820000,1271.470000,1263.820000,1266.860000
1266.860000,1271.870000,1259.420000,1264.680000
1264.680000,1276.440000,1264.680000,1273.830000
1273.830000,1286.380000,1273.830000,1283.720000
1283.720000,1287.940000,1283.510000,1285.190000
1285.200000,1285.200000,1276.850000,1280.080000
1280.080000,1283.330000,1277.570000,1282.460000
1282.460000,1282.460000,1267.720000,1270.840000
1270.840000,1270.870000,1261.020000,1264.030000
1264.030000,1267.040000,1261.620000,1265.020000
1265.020000,1265.780000,1253.610000,1254.780000
1254.780000,1266.470000,1254.780000,1265.650000
1265.650000,1274.560000,1262.800000,1263.780000
1263.820000,1269.890000,1254.980000,1266.990000
1266.990000,1266.990000,1258.340000,1262.860000
1262.860000,1278.210000,1260.800000,1275.530000
1275.530000,1281.000000,1271.060000,1280.000000
1280.000000,1289.390000,1280.000000,1289.380000
1289.380000,1289.470000,1284.070000,1287.240000
1287.240000,1291.920000,1281.330000,1283.030000
1283.030000,1294.170000,1283.030000,1292.670000
1292.670000,1293.840000,1285.140000,1287.790000
1287.790000,1292.110000,1285.620000,1289.430000
1289.430000,1297.570000,1289.430000,1294.120000
1294.120000,1294.120000,1278.660000,1280.660000
1280.660000,1291.800000,1280.660000,1291.240000
1291.240000,1291.240000,1283.210000,1289.140000
1289.140000,1297.330000,1284.200000,1287.230000
1287.230000,1288.230000,1275.670000,1278.260000
1278.260000,1278.260000,1271.110000,1275.880000
1275.880000,1280.330000,1268.420000,1278.470000
1278.470000,1282.740000,1272.230000,1272.230000
1272.230000,1284.370000,1271.110000,1281.420000
1281.580000,1287.370000,1281.580000,1284.130000
1284.130000,1298.140000,1282.670000,1297.480000
1297.480000,1304.400000,1294.970000,1303.020000
1303.020000,1310.450000,1303.020000,1305.330000
1305.330000,1309.790000,1305.320000,1307.250000
1307.250000,1310.000000,1303.590000,1305.080000
1305.080000,1310.880000,1295.820000,1297.230000
1297.230000,1305.970000,1295.810000,1305.040000
1305.040000,1305.040000,1298.110000,1301.670000
1301.670000,1306.530000,1298.890000,1302.950000
1302.950000,1303.740000,1299.090000,1301.610000
1301.610000,1306.240000,1291.840000,1293.230000
1293.230000,1305.600000,1293.230000,1302.890000
1302.890000,1310.150000,1296.720000,1300.250000
1300.250000,1303.000000,1294.870000,1294.870000
1302.880000,1309.190000,1296.650000,1297.810000
1297.810000,1307.550000,1294.710000,1305.930000
1305.930000,1312.810000,1304.820000,1311.560000
1311.560000,1311.990000,1302.440000,1309.040000
1309.040000,1314.070000,1294.180000,1295.500000
1295.510000,1300.740000,1293.170000,1296.620000
1296.600000,1300.710000,1282.960000,1286.570000
1286.570000,1290.930000,1286.450000,1288.120000
1288.120000,1292.090000,1283.370000,1289.120000
1289.120000,1292.450000,1280.740000,1285.330000
1285.330000,1309.020000,1285.330000,1307.280000
1307.650000,1310.390000,1302.790000,1309.930000
1309.930000,1318.160000,1306.380000,1311.460000
1311.460000,1317.670000,1306.590000,1311.280000
1311.280000,1311.280000,1303.790000,1308.110000
1308.110000,1310.790000,1299.170000,1301.740000
1301.740000,1310.970000,1301.740000,1305.410000
1305.410000,1315.000000,1295.570000,1309.720000
1309.720000,1316.040000,1306.160000,1310.610000
1310.610000,1317.210000,1303.460000,1305.190000
1305.190000,1313.660000,1305.190000,1313.210000
1313.210000,1313.470000,1303.920000,1308.120000
1307.850000,1315.140000,1307.850000,1312.250000
1312.250000,1326.530000,1312.250000,1325.760000
1325.760000,1326.700000,1322.870000,1324.660000
1324.660000,1326.600000,1322.480000,1325.140000
1324.570000,1325.510000,1317.440000,1322.850000
1322.630000,1322.630000,1303.450000,1305.920000
1305.880000,1305.880000,1290.380000,1291.240000
1291.190000,1294.810000,1284.510000,1294.500000
1294.500000,1297.880000,1288.510000,1292.080000
1291.730000,1291.730000,1267.310000,1270.320000
1270.250000,1274.890000,1261.750000,1261.810000
1261.810000,1272.150000,1256.280000,1267.030000
1267.030000,1268.770000,1252.980000,1262.070000
1262.060000,1273.670000,1256.150000,1256.580000
1256.560000,1264.530000,1245.340000,1258.570000
1258.410000,1273.260000,1258.410000,1272.880000
1272.710000,1280.540000,1272.500000,1280.160000
1280.040000,1280.040000,1259.870000,1259.870000
1259.380000,1270.090000,1259.380000,1270.090000
1270.050000,1285.710000,1269.190000,1285.710000
1285.710000,1290.680000,1280.220000,1288.220000
1288.160000,1288.160000,1264.660000,1265.290000
1265.230000,1269.880000,1254.460000,1263.850000
1263.610000,1272.470000,1255.770000,1256.150000
1256.080000,1259.850000,1235.180000,1257.930000
1257.930000,1262.580000,1250.030000,1252.300000
1252.270000,1255.220000,1236.430000,1237.440000
1236.080000,1243.370000,1222.520000,1223.690000
1223.660000,1231.460000,1219.290000,1230.040000
1230.010000,1258.640000,1230.010000,1256.160000
1256.160000,1256.270000,1246.330000,1251.540000
1251.540000,1255.930000,1237.170000,1240.130000
1240.120000,1249.010000,1238.870000,1240.120000
1240.090000,1257.960000,1240.090000,1252.200000
1251.920000,1251.920000,1241.530000,1245.600000
1245.590000,1253.130000,1241.430000,1244.500000
1244.500000,1250.920000,1243.680000,1250.560000
1250.550000,1253.370000,1238.940000,1239.200000
1238.990000,1247.060000,1237.590000,1246.000000
1245.940000,1272.880000,1245.940000,1272.870000
1272.860000,1276.300000,1270.200000,1270.200000
1270.060000,1280.380000,1270.060000,1280.190000
1280.050000,1280.050000,1265.910000,1270.910000
1270.580000,1278.320000,1270.580000,1274.080000
1274.080000,1275.380000,1263.130000,1265.480000
1265.460000,1274.060000,1264.460000,1267.340000
